1;0,316757988105509
2;0,319511074145147
3;0,319970073614457
4;0,320166822851851
5;0,32027099466566
6;0,320334521342176
7;0,320377071842682
8;0,320407493625261
9;0,320430301684211
10;0,32044802695462
11;0,320462193873573
12;0,320473773962104
13;0,320483415108924
14;0,320491565751449
15;0,320498546050043
16;0,320504590653386
17;0,320509875440883
18;0,320514534826882
19;0,320518673293767
20;0,320522373279755
21;0,320525700697643
22;0,320528708874688
23;0,320531441416418
24;0,320533934322162
25;0,320536217570746
26;0,320538316324821
27;0,320540251856551
28;0,320542042266866
29;0,320543703049842
30;0,320545247539456
31;0,320546687265962
32;0,32054803224204
33;0,320549291193665
34;0,3205504717469
35;0,320551580578893
36;0,320552623539122
37;0,320553605745067
38;0,320554531654703
39;0,320555405116449
40;0,320556229394886
41;0,320557007167412
42;0,320557740481853
43;0,320558430656219
44;0,320559078085658
45;0,320559681890595
46;0,320560239277729
47;0,320560744355646
48;0,320561185866777
49;0,320561542687771
50;0,320561774686555
51;0,320561804543214
52;0,320561487548191
53;0,3205605989625
54;0,320558992014216
55;0,320556949476517
56;0,320554885109941
57;0,320552793478834
58;0,320550398843102
59;0,320547174637496
60;0,320541454759709
61;0,32052429490904
62;0,320483961905606
63;0,32042599553422
64;0,320339293074612
65;0,320145551761107
66;0,319357913915973
67;0,317216573948472
68;0,30670489556673
69;0,302578691198811
70;0,281292354161148
71;0,288135602472441
72;0,283869435415851
73;0,179897958385108
74;0,260059568152561
75;0,315940606798441
76;0,316193840481159
77;0,316238317174128
78;0,316252623863517
79;0,316258820458366
80;0,316262485238509
81;0,316265310894094
82;0,316267907776664
83;0,316270520241781
84;0,31627325231208
85;0,316276149229474
86;0,316279229260212
87;0,316282495374147
88;0,316285935873109
89;0,316289512830603
90;0,316293121467121
91;0,316296440157624
92;0,316298157547307
93;0,316287461032821
94;0,298217787922573
95;0,289568614565535
96;0,287920256854384
97;0,286777185072316
98;0,285882344447694
99;0,285151231453829
100;0,284541598054063
101;0,284026063698942
102;0,283584942509236
103;0,28320351687594
104;0,28287056966307
105;0,282577434065539
106;0,282317332767186
107;0,282084905085973
108;0,281875863383125
109;0,281686740156892
110;0,281514699104054
111;0,281357390918138
112;0,281212838978496
113;0,281079341373196
114;0,280955371930581
115;0,280839446144585
116;0,280729855559213
117;0,280623903639882
118;0,280514625030604
119;0,280360243365853
120;0,277619935643484
121;0,243406188170627
122;0,278674702486452
123;0,27958209241053
124;0,279719453045659
125;0,279711919686826
126;0,27962271162006
127;0,279495598328351
128;0,279321256766604
129;0,279143869711387
130;0,279056318765076
131;0,278858952023279
132;0,278833406334991
133;0,278817537751205
134;0,278802784485325
135;0,27878834960559
136;0,278774069137597
137;0,278759915356736
138;0,278745895071866
139;0,278732021446858
140;0,27871830471835
141;0,278704748080718
142;0,278691343707348
143;0,278678064347456
144;0,278664837294938
145;0,278651422425998
146;0,278635897509593
147;0,261256348113363
148;0,248101823486693
149;0,248146780572502
150;0,278685179718328
151;0,279170079751964
152;0,279306281670646
153;0,279362147264667
154;0,279383358281902
155;0,27938586534872
156;0,27937729807555
157;0,279361921713708
158;0,279342324282971
159;0,279320149131187
160;0,279296467542872
161;0,279271988575116
162;0,279247185228334
163;0,279222373645513
164;0,279197764304213
165;0,279173495801853
166;0,279149657500756
167;0,279126304888856
168;0,279103470099067
169;0,279081169169548
170;0,279059407087385
171;0,279038181312442
172;0,27901748425307
173;0,278997305017664
174;0,278977630669599
175;0,278958447153187
176;0,278939740029892
177;0,278921495175847
178;0,278903699686509
179;0,278886343570396
180;0,278869424029527
181;0,278852959354924
182;0,278837049545508
183;0,278822304974408
184;0,278819233901679
185;0,269860962894125
186;0,269816698091586
187;0,269776758387321
188;0,269740251663831
189;0,269706506159102
190;0,269675012466611
191;0,269645381493024
192;0,26961731360137
193;0,269590575817171
194;0,269564984887702
195;0,269540394587077
196;0,269516686067659
197;0,269493760326496
198;0,269471532002992
199;0,269449923733297
200;0,269428860073805
201;0,269408259318145
202;0,269388019608762
203;0,269367990051641
204;0,269347898175881
205;0,269327123442262
206;0,269303726144749
207;0,269266917022621
208;0,275819477928828
209;0,258905661043895
210;0,261953147174686
211;0,222308419438245
212;0,185546565076387
213;0,190007955922268
214;0,275351165478502
215;0,183560144224513
216;0,2482259413136
217;0,241505259629418
218;0,240292471349773
219;0,145963457108677
220;0,15351882844076
221;0,221723456312792
222;0,19180499865851
223;0,130625772938947
224;0,121228318420611
225;0,124962341791688
226;0,0888656643890342
227;0,108205690207254
228;0,089190085669285
229;0,0848144666283284
230;0,119030761832587
231;0,0904204761257859
232;0,118174844478037
233;0,077736827654687
234;0,125964122083321
235;0,107351854663051
236;0,0792334399649793
237;0,0921191636282758
238;0,162119486548784
239;0,102759312121953
240;0,108368709354959
241;0,0688926246646432
242;0,0757634270011154
243;0,0734323558621318
244;0,0675013751023262
245;0,0683142016868507
246;0,0742178487104548
247;0,0936109536854114
248;0,0952406121952354
249;0,0890935134217428
250;0,0681082509902298
251;0,119574199918726
252;0,0823722120525614
253;0,0756929515343956
254;0,0751672739044558
255;0,0666286232007626
256;0,0742411146053094
257;0,0764074143904078
258;0,120968524419422
259;0,0810111959765372
260;0,0756153717285964
261;0,08256771294169
262;0,0737579785544363
263;0,0874927899722975
264;0,0797120380735208
265;0,0625720891270744
266;0,0700514666610093
267;0,0754411316332762
268;0,0720044415046687
269;0,0672105309170194
270;0,0674241440261184
271;0,0656645609727777
272;0,064828528181858
273;0,069800750083126
274;0,0822793601861547
275;0,0894473242219533
276;0,0650453391202101
277;0,0651528723952885
278;0,0654097078030526
279;0,0723046581007195
280;0,0757475001172911
281;0,0668539699763095
282;0,0713784125798455
283;0,0723018562908239
284;0,114491580007529
285;0,0710842185977038
286;0,0686712682813037
287;0,0676990972110375
288;0,0709921107176344
289;0,0641724346749496
290;0,0733117737384213
291;0,0638810535182834
292;0,064044307063383
293;0,0649189455017896
294;0,070013050470427
295;0,0644324748698604
296;0,0708686001943792
297;0,0610519920959995
298;0,0637942499599299
299;0,0686292713646257
300;0,0707902029474031
301;0,069735229411248
302;0,0662005094003604
303;0,069223853055875
304;0,0716282516628202
305;0,0765977998689953
306;0,0687660199875661
